user_id,skills,interests,preferred_event_type,preferred_mode
U1702,"Digital Marketing, API Development, Communication, Backend Development, Problem Solving","Open Source, App Development, Entrepreneurship, Web Development",Workshop,Online
U1703,"Linux, Problem Solving, Digital Forensics, Python","Cyber Defense, Cybersecurity, Ethical Hacking, Network Security",Conference,Online
U1704,"Linux, Azure, ESP32","Internet of Things, DevOps, PCB Design, Cloud Architecture","Competition, Project Exhibition",Online
U1705,"ESP32, Circuit Design, VLSI, Embedded Systems, Robot Programming, Drone Technology","Digital Electronics, PCB Design, Microcontrollers, Electronics","Project Exhibition, Seminar",Both
U1706,"Frontend Development, React, Node.js, Software Development","Software Engineering, Web Development, Backend Development",Hackathon,Both
U1707,"Leadership, Teamwork, Automation, Computer Vision, Embedded Systems","Internet of Things, Innovation, Marketing","Workshop, Tech Talk",Both
U1708,"Data Analytics, Problem Solving, Digital Electronics, Electronics","Microcontrollers, Embedded Systems, Data Science, Internet of Things","Bootcamp, Seminar",Offline
U1709,"Sensors, Automation, PCB Design, Internet of Things, Arduino","Robotics, Internet of Things, Smart Devices",Workshop,Both
U1710,"Leadership, VLSI, Embedded Systems, Arduino","VLSI, Digital Electronics, Internet of Things",Hackathon,Both
U1711,"CAD, Video Editing, Web Development, HTML/CSS, UI/UX Design, Teamwork","Graphic Design, 3D Design, Animation, Open Source, UI/UX",Hackathon,Both
U1712,"Communication, Robot Programming, Raspberry Pi, Robotics","UI/UX, 3D Design, Drones","Conference, Project Exhibition",Both
U1713,"Communication, Microcontrollers, ESP32, Internet of Things, Embedded Systems","Robotics, Autonomous Systems, Digital Electronics","Hackathon, Competition",Both
U1714,"Web Development, React, Node.js, Frontend Development, Software Development","Backend Development, Web Development, Software Engineering","Hackathon, Seminar",Both
U1715,"UI/UX Design, CAD, Content Creation","3D Design, Graphic Design, Animation, Product Design, Data Analytics","Conference, Career Fair",Online
U1716,"Communication, Innovation, Teamwork, Public Speaking, Problem Solving","Leadership, Marketing, Startups, Innovation",Webinar,Both
U1717,"Digital Marketing, Product Management, Internet of Things, TypeScript","Internet of Things, Frontend Development, Leadership, Robotics",Competition,Both
U1718,"Python, Communication, Computer Vision, Problem Solving, Frontend Development","Machine Learning, Generative AI, NLP, Computer Vision",Workshop,Both
U1719,"Circuit Design, Electronics, VLSI, Leadership","Digital Electronics, Internet of Things, Electronics",Project Exhibition,Offline
U1720,"Problem Solving, Azure, Docker, AWS, Animation","Cloud Computing, Software Engineering, Cloud Architecture, DevOps",Bootcamp,Online
U1721,"API Development, Video Editing, Problem Solving, Communication","Frontend Development, Backend Development, Open Source, Animation","Conference, Project Exhibition",Both
U1722,"Project Management, React, Embedded Systems","Internet of Things, Innovation, Embedded Systems, App Development",Webinar,Offline
U1723,"Teamwork, Leadership, Product Management","Marketing, Entrepreneurship, Innovation, DevOps",Workshop,Both
U1724,"CAD, Communication, Azure, Cloud Computing, Kubernetes","Animation, Cloud Computing, Software Engineering",Webinar,Both
U1725,"Ethical Hacking, Cryptography, Network Security","Ethical Hacking, Network Security, Cybersecurity",Seminar,Online
U1726,"Problem Solving, Natural Language Processing, Data Science","Data Analytics, Machine Learning, Artificial Intelligence, Data Science",Tech Talk,Both
U1727,"AWS, Kubernetes, DevOps, Linux, Internet of Things, Communication","DevOps, Cloud Computing, Cloud Architecture","Webinar, Conference",Both
U1728,"Software Development, Project Management, Python, Data Analytics, Data Science","NLP, Cloud Computing, Generative AI, Machine Learning","Hackathon, Bootcamp",Offline
U1729,"Communication, Graphic Design, HTML/CSS, API Development, Project Management","3D Design, Open Source, Web Development",Hackathon,Online
U1730,"CAD, 3D Design, Technical Writing, Video Editing","3D Design, Graphic Design, Animation","Conference, Workshop",Both
U1731,"Actuators, Automation, Embedded Systems, Internet of Things, Teamwork, Arduino","Drones, Autonomous Systems, Automation, Internet of Things","Workshop, Project Exhibition",Online
U1732,"SQL, Content Creation, Video Editing","Product Design, Web Development, Graphic Design",Project Exhibition,Both
U1733,"Data Science, Python, Natural Language Processing, Deep Learning, Problem Solving","Machine Learning, Generative AI, Computer Vision, Ethical Hacking, Cyber Defense",Workshop,Both
U1734,"Problem Solving, Ethical Hacking, Linux, Cybersecurity, Cloud Computing, DevOps","Network Security, Cyber Defense, Ethical Hacking",Workshop,Both
U1735,"Problem Solving, Cybersecurity, Cryptography, Software Development, Azure, Docker","Ethical Hacking, Digital Forensics, Network Security, Product Management","Competition, Bootcamp",Online
U1736,"Video Editing, Communication, PCB Design, Embedded Systems","3D Design, PCB Design, Leadership","Hackathon, Project Exhibition",Both
U1737,"Natural Language Processing, Raspberry Pi, Python, Deep Learning, AWS","Internet of Things, Cloud Architecture, DevOps, Software Engineering, Computer Vision","Project Exhibition, Tech Talk",Offline
U1738,"Project Management, Marketing, Business Strategy, Entrepreneurship, Kubernetes","Innovation, Startups, Entrepreneurship, Product Design",Seminar,Both
U1739,"Communication, Marketing, Leadership, Product Management","Product Management, Entrepreneurship, Startups, Microcontrollers",Career Fair,Online
U1740,"Python, Teamwork, Machine Learning, Natural Language Processing","Data Analytics, Data Science, Machine Learning, NLP",Workshop,Online
U1741,"Digital Forensics, Cybersecurity, Cryptography, Communication, Marketing","Network Security, Cyber Defense, Digital Forensics",Workshop,Online
U1742,"Drone Technology, Communication, Raspberry Pi, AWS, Sensors","Internet of Things, Automation, Drones","Hackathon, Competition",Offline
U1743,"Machine Learning, Deep Learning, Data Analytics, Software Development, SQL, Node.js","Data Science, Web Development, Frontend Development",Bootcamp,Online
U1744,"Embedded Systems, Drone Technology, Innovation, React, Business Strategy","Web Development, Frontend Development, Robotics, Open Source",Conference,Offline
U1745,"Digital Forensics, Cryptography, Ethical Hacking","Network Security, Digital Forensics, Ethical Hacking",Conference,Both
U1746,"Automation, Sensors, Drone Technology, Communication, Embedded Systems, Actuators","Robotics, Autonomous Systems, Smart Devices","Hackathon, Project Exhibition",Online
U1747,"Automation, Robot Programming, Drone Technology, Embedded Systems, VLSI","PCB Design, Embedded Systems, Smart Devices","Competition, Seminar",Offline
U1748,"Leadership, Innovation, Business Strategy, Communication, SQL","Innovation, Startups, Leadership, Marketing","Webinar, Competition",Offline
U1749,"Digital Electronics, VLSI, ESP32, Circuit Design","VLSI, Microcontrollers, Internet of Things, Electronics",Hackathon,Online
U1750,"Network Security, Teamwork, Digital Forensics","Cybersecurity, Digital Forensics, Network Security","Competition, Workshop",Offline
U1751,"Linux, Cybersecurity, Digital Forensics, Natural Language Processing","Computer Vision, Data Analytics, Ethical Hacking, Cybersecurity","Conference, Tech Talk",Both
U1752,"ESP32, PCB Design, Digital Electronics, Backend Development, TypeScript, Web Development","Digital Electronics, Electronics, PCB Design","Competition, Bootcamp",Online
U1753,"React, Python, SQL, HTML/CSS","Open Source, Frontend Development, Generative AI",Conference,Offline
U1754,"SQL, Frontend Development, Web Development, Backend Development, API Development","Frontend Development, Web Development, App Development, Open Source",Workshop,Both
U1755,"Embedded Systems, Internet of Things, Arduino","Automation, Drones, Smart Devices",Project Exhibition,Online
U1756,"Problem Solving, Cybersecurity, Cryptography, Innovation, Teamwork","Network Security, Digital Forensics, Ethical Hacking","Competition, Seminar",Offline
U1757,"Animation, 3D Design, CAD, Electronics, Microcontrollers, VLSI","Animation, UI/UX, 3D Design, Digital Forensics",Conference,Both
U1758,"Digital Marketing, Marketing, Communication, Project Management, Innovation","Public Speaking, Entrepreneurship, Product Management",Webinar,Offline
U1759,"Azure, Software Development, Kubernetes, AWS, Generative AI","Cloud Architecture, Cloud Computing, Software Engineering, DevOps",Conference,Both
U1760,"Linux, Machine Learning, Python, Data Analytics, Network Security","Cyber Defense, Data Science, Computer Vision, Automation, PCB Design","Conference, Seminar",Online
U1761,"Electronics, Microcontrollers, ESP32, Embedded Systems, Circuit Design","Microcontrollers, Embedded Systems, Digital Electronics, Digital Forensics",Competition,Offline
U1762,"Marketing, Business Strategy, Project Management, UI/UX Design, Sensors","Innovation, Drones, UI/UX, Entrepreneurship",Seminar,Offline
U1763,"Embedded Systems, Animation, Sensors, Raspberry Pi","3D Design, Robotics, Internet of Things, Drones",Competition,Online
U1764,"Digital Marketing, Public Speaking, Communication, Data Analytics","NLP, Leadership, Marketing",Seminar,Offline
U1765,"Leadership, Natural Language Processing, Project Management, DevOps","Cloud Architecture, Marketing, Data Science",Workshop,Both
U1766,"Leadership, Cryptography, Problem Solving, Project Management, Cybersecurity, Business Strategy","NLP, Cyber Defense, Leadership, Ethical Hacking, Public Speaking",Seminar,Both
U1767,"Digital Marketing, Entrepreneurship, Public Speaking, Marketing, Leadership","Marketing, Entrepreneurship, Innovation",Webinar,Both
U1768,"Data Analytics, Generative AI, 3D Design, SQL, Project Management, Business Strategy","Graphic Design, Data Analytics, Data Science",Webinar,Offline
U1769,"Content Creation, Animation, CAD, HTML/CSS, Drone Technology","3D Design, Animation, Graphic Design","Project Exhibition, Competition",Offline
U1770,"SQL, Internet of Things, Docker, Embedded Systems, ESP32","Robotics, DevOps, VLSI",Hackathon,Offline
U1771,"Software Development, TypeScript, Frontend Development","Open Source, Backend Development, Frontend Development","Project Exhibition, Hackathon",Both
U1772,"Cloud Computing, AWS, Linux, Software Development","Software Engineering, Cloud Architecture, Cloud Computing, DevOps","Tech Talk, Competition",Both
U1773,"Backend Development, Node.js, HTML/CSS, Software Development, Frontend Development","Backend Development, Software Engineering, App Development",Project Exhibition,Both
U1774,"ESP32, Embedded Systems, Circuit Design, PCB Design, Public Speaking","PCB Design, VLSI, Internet of Things",Hackathon,Offline
U1775,"Digital Marketing, Product Management, Marketing, Entrepreneurship, Communication","Leadership, Public Speaking, Product Management",Workshop,Both
U1776,"Internet of Things, Web Development, Node.js, Sensors","Marketing, Backend Development, Internet of Things, Leadership","Competition, Workshop",Both
U1777,"Computer Vision, Python, Machine Learning, Data Science","Computer Vision, Generative AI, Data Analytics",Workshop,Both
U1778,"Data Science, Data Analytics, Embedded Systems, Problem Solving, Software Development","Cloud Computing, Microcontrollers, Artificial Intelligence, DevOps, Computer Vision","Tech Talk, Conference",Online
U1779,"Animation, UI/UX Design, CAD, Video Editing, Communication","UI/UX, 3D Design, Graphic Design, Marketing",Bootcamp,Offline
U1780,"Python, AWS, React, Teamwork","Product Design, App Development, Ethical Hacking, Cyber Defense","Tech Talk, Hackathon",Both
U1781,"Arduino, Sensors, Leadership, Embedded Systems","Autonomous Systems, Internet of Things, Automation, Smart Devices, Drones",Competition,Offline
U1782,"Software Development, Azure, Docker, Problem Solving, Internet of Things, Digital Marketing","Cloud Computing, DevOps, Cloud Architecture, Network Security",Workshop,Both
U1783,"Arduino, Communication, Internet of Things, ESP32","Digital Electronics, VLSI, Robotics, Autonomous Systems",Hackathon,Offline
U1784,"Digital Forensics, Cryptography, Linux","Cyber Defense, Cybersecurity, Network Security","Competition, Conference",Both
U1785,"Embedded Systems, Robotics, Technical Writing, Actuators, Raspberry Pi","Automation, Drones, Smart Devices","Competition, Project Exhibition",Online
U1786,"Automation, Raspberry Pi, Robotics, Internet of Things, Network Security","Smart Devices, Autonomous Systems, Robotics","Hackathon, Seminar",Online
U1787,"Data Science, SQL, Generative AI, Content Creation","Data Science, Generative AI, UI/UX, Data Analytics","Project Exhibition, Conference",Online
U1788,"Generative AI, Machine Learning, Data Analytics, DevOps, Cloud Computing","NLP, Data Analytics, Generative AI",Bootcamp,Both
U1789,"Node.js, React, Marketing, Frontend Development, SQL, Content Creation","Backend Development, Web Development, Frontend Development, Public Speaking","Project Exhibition, Competition",Both
U1790,"Leadership, Project Management, Computer Vision, Marketing","Public Speaking, NLP, Leadership, Product Management",Workshop,Both
